"Repollo", 5.08, 637
"Naranja", 11.37, 1060
"TomCherry", 519.37, 186
"Calabaza", 16.26, 704
"Rabanito", 224.21, 258
"Naranja", 17.21, 970
"Kinoto", 39.62, 166
"Naranja", 12.75, 930
"Naranja", 12.27, 1180
"Pomelo", 57.67, 810
"Repollo", 3.47, 658
"Papa", 26.43, 1180
"Melon", 115.64, 404
"Durazno", 155.90, 768
"Lima", 1022.33, 208
"Lechuga", 35.91, 1080
"Palta", 487.24, 515
"Batata", 22.73, 830
"Cebolla", 57.62, 912
"Lechuga", 45.12, 846
"Tomate", 740.68, 1062
"Uva", 706.33, 252
"Papa", 9.09, 850
"Mandarina", 19.15, 980
"Mandarina", 10.76, 820
"Alcachofa", 135.79, 279
"Zanahoria", 42.96, 546
"Uva", 685.44, 354
"Ciruela", 986.39, 1044
"Ajo", 961.21, 86
"Batata", 15.04, 970
"Sandia", 60.27, 972
"Mandarina", 10.46, 990
"Frutilla", 278.76, 330
"Kiwi", 456.88, 416
"Brocoli", 394.45, 320
"Frambuesa", 2080.34, 109
"Pepino", 46.79, 470
"Zanahoria", 34.63, 540
"Coliflor", 24.79, 465
"Uva", 703.45, 318
"Banana", 81.73, 1170
"Frutilla", 264.63, 315
"Limon", 316.16, 595
"Palta", 1183.50, 412
"Higo", 2524.53, 80
"Repollo", 4.15, 805
"Palta", 1124.03, 420
"Melon", 104.33, 412
"Durazno", 272.25, 776
"Acelga", 20.14, 864
"Coliflor", 24.80, 440
"Frambuesa", 2035.84, 118
"Acelga", 18.02, 747
"Limon", 317.57, 728
"Morron", 2870.32, 672
"Mandarina", 3.42, 1130
"Coliflor", 35.22, 420
"Alcachofa", 154.71, 300
"Lechuga", 35.70, 900
"Zanahoria", 31.60, 564
"Zanahoria", 36.16, 576
"Palta", 1083.75, 416
"Ciruela", 973.34, 981
"Palta", 490.88, 480
"Naranja", 10.04, 1070
"Naranja", 17.61, 970
"Brocoli", 351.36, 456
"Palta", 1087.35, 408
"Ajo", 888.78, 81
"Pomelo", 48.56, 720
"Mandarina", 10.83, 990
"Cebolla", 68.19, 712
"Durazno", 172.68, 720
"Calabaza", 18.10, 768
"Higo", 2492.99, 119
"Durazno", 160.50, 688
"Naranja", 13.62, 1020
"Manzana", 151.31, 1110
"Sandia", 41.47, 846
"Cebolla", 54.11, 784
"Pepino", 42.68, 470
"Limon", 320.66, 616
"Zuccini", 98.94, 576
"Coliflor", 33.19, 555
"Mandarina", 28.53, 960
"Limon", 349.76, 602
"Morron", 2940.95, 534
"Coliflor", 22.55, 540
"Berenjena", 46.81, 600
"Cebolla", 57.34, 824
"Durazno", 131.13, 888
"Coliflor", 19.67, 540
"Palta", 490.21, 580
"Naranja", 15.94, 1140
"Higo", 2502.72, 118
"Mandarina", 9.97, 1040
"Cereza", 1042.10, 170
"Naranja", 14.83, 820
"Rabanito", 233.38, 297
"Naranja", 9.66, 860
"Frambuesa", 2054.05, 107
"Naranja", 17.98, 950
"Frambuesa", 2061.07, 86
"Frambuesa", 2016.90, 98
"Manzana", 142.70, 1190
"Cereza", 1050.61, 194
"Durazno", 133.86, 824
"Pepino", 17.14, 540
"Ciruela", 984.00, 765
"Champignon", 3710.42, 90
"Zanahoria", 38.48, 612
"Lima", 1027.49, 238
"Durazno", 165.75, 704
"Zanahoria", 33.06, 546
"Durazno", 165.75, 800
"Pomelo", 42.83, 1071
"Sandia", 55.89, 837
"Frutilla", 274.62, 327
"Mandarina", 12.04, 1040
"Cereza", 1029.58, 162
"Morron", 3009.38, 630
"Choclo", 57.52, 360
"Higo", 2543.13, 116
"Manzana", 142.32, 1040
"Lima", 1040.49, 226
"TomCherry", 563.14, 240
"Tomate", 786.70, 1071
"Palta", 475.74, 590
"Ciruela", 1002.19, 1062
"Higo", 2579.56, 102
"Durazno", 170.81, 752
"Palta", 456.57, 495
"Limon", 324.01, 756
"Kiwi", 430.22, 476
"Lima", 1166.41, 200
"Melon", 118.26, 376
"Limon", 359.12, 581
"Pomelo", 53.10, 729
"Lima", 1420.52, 236
"Morron", 2942.20, 594
"Lima", 1066.22, 226
"Champignon", 3521.85, 81
"Ajo", 867.56, 80
"Mandarina", 16.37, 830
"TomCherry", 543.16, 232
"Calabaza", 20.74, 888
"Durazno", 157.45, 784
"Zuccini", 91.81, 684
"Lima", 1402.78, 218
"Zanahoria", 27.05, 582
"Champignon", 3631.49, 98
"Lechuga", 44.94, 891
"TomCherry", 545.87, 220
"Repollo", 5.19, 658
"Papa", 15.11, 1120
"Durazno", 146.19, 696
"Berenjena", 43.75, 540
"Durazno", 294.50, 880
"Frutilla", 267.53, 285
"Choclo", 66.55, 333
"Frambuesa", 2035.26, 107
"TomCherry", 547.55, 208
"TomCherry", 540.14, 238
"Manzana", 127.11, 1000
"Higo", 2536.43, 96
"Ciruela", 1022.59, 864
"Berenjena", 54.39, 708
"Ajo", 901.84, 97
"Pepino", 39.55, 490
"Ajo", 906.78, 108
"Naranja", 15.51, 1160
"Pepino", 49.62, 435
"Mandarina", 26.26, 900
"Uva", 747.36, 285
"Esparrago", 628.47, 230
"Papa", 23.43, 990
"Durazno", 293.42, 768
"Naranja", 13.67, 1180
"Ciruela", 975.20, 936
"Ajo", 912.22, 106
"Naranja", 19.93, 1110
"Pepino", 24.44, 450
"Caqui", 852.52, 112
"Caqui", 847.12, 92
"Naranja", 21.37, 1110
"Ajo", 885.09, 92
"Tomate", 738.90, 909
"Banana", 53.04, 1010
"Limon", 344.11, 770
"Palta", 501.08, 480
"Higo", 2470.80, 101
"Frambuesa", 2107.80, 92
"Pomelo", 57.50, 873
"Zanahoria", 29.45, 552
"Lima", 1015.03, 178
"Higo", 2532.33, 88
"Naranja", 11.71, 1040
"Pepino", 33.14, 545
"Zanahoria", 23.96, 498
"Rabanito", 226.10, 312
"TomCherry", 531.17, 238
"Banana", 66.31, 1070
"Morron", 2882.61, 714
"Durazno", 164.00, 960
"Durazno", 146.43, 760
"Ajo", 874.05, 100
"Pera", 146.82, 1000
"Ajo", 909.18, 85
"Durazno", 150.14, 896
"Apio", 53.39, 333
"Lima", 1381.87, 172
"Tomate", 739.87, 810
"Palta", 1128.87, 348
"Palta", 484.30, 480
"Apio", 50.31, 360
"Palta", 472.05, 555
"Repollo", 7.21, 560
"Brocoli", 348.81, 476
"Papa", 14.71, 930
"TomCherry", 523.69, 206
"Apio", 52.55, 261
"Naranja", 16.81, 1060
"Alcachofa", 136.58, 321
"Choclo", 54.96, 315
"Frambuesa", 2023.50, 104
"Esparrago", 643.65, 176
"Melon", 89.48, 336
"Manzana", 131.73, 850
"Lechuga", 31.72, 918
"Zuccini", 74.88, 534
"Tomate", 716.67, 855
"Ajo", 880.62, 80
"Rabanito", 236.91, 273
"Batata", 17.05, 880
"Repollo", 3.77, 763
"Cebolla", 61.01, 784
"Naranja", 9.54, 1130
"Pomelo", 50.03, 765
"Ciruela", 969.32, 999
"Sandia", 59.96, 765
"Brocoli", 358.95, 348
"Lima", 1087.29, 224
"Naranja", 21.54, 830
"Tomate", 730.85, 837
"Lima", 1041.24, 194
"Higo", 2500.68, 85
"Naranja", 14.29, 910
"Frambuesa", 2028.84, 102
"Kinoto", 36.52, 216
"Lima", 1065.19, 198
"Manzana", 144.56, 1120
"Morron", 2900.56, 612
"Cebolla", 63.53, 704
"Sandia", 76.05, 819
"Limon", 317.99, 812
"Manzana", 159.13, 1160
"Apio", 60.24, 249
"Zanahoria", 38.28, 552
"Durazno", 161.53, 664
"Sandia", 58.29, 1044
"Limon", 312.02, 819
"Pepino", 35.88, 530
"Kinoto", 39.95, 240
"Kinoto", 33.29, 214
"Lima", 1280.14, 178
"Frambuesa", 2144.05, 120
"Cereza", 1056.97, 180
"Melon", 96.87, 328
"Kiwi", 406.85, 440
"Lima", 1298.37, 228
"Palta", 1097.99, 324
"Manzana", 121.63, 940
"Acelga", 20.10, 828
"Mandarina", 28.01, 900
"Tomate", 736.78, 981
"Zuccini", 74.85, 636
"Mandarina", 9.05, 1140
"Durazno", 282.46, 960
"Mandarina", 17.12, 840
"Caqui", 847.83, 117
"Naranja", 19.45, 830
"Calabaza", 20.80, 736
"Cebolla", 69.56, 752
"Durazno", 309.08, 672
"Durazno", 147.07, 936
"Melon", 111.44, 472
"Kiwi", 397.78, 456
"Brocoli", 369.87, 460
"Palta", 1181.67, 348
"Frutilla", 319.50, 246
"Durazno", 127.64, 656
"Lechuga", 46.59, 774
"Limon", 326.66, 630
"Kiwi", 420.17, 384
"Palta", 1166.77, 352
"Repollo", 5.66, 826
"Zanahoria", 33.00, 714
"Naranja", 15.44, 880
"TomCherry", 549.88, 220
"Papa", 7.07, 1050
"Higo", 2615.16, 118
"Banana", 56.12, 840
"Morron", 2924.13, 654
"Mandarina", 11.38, 1200
"Durazno", 240.97, 864
"Palta", 497.46, 430
"Caqui", 830.12, 104
"Berenjena", 40.20, 654
"Morron", 2898.00, 486
"Zanahoria", 33.18, 654
"Cereza", 1033.99, 228
"Uva", 751.06, 291
"Pera", 152.86, 870
"Naranja", 9.64, 1090
"Acelga", 22.25, 963
"Zanahoria", 32.83, 684
"Higo", 2514.82, 105
"Uva", 695.61, 345
"Pomelo", 28.34, 1035
"Cereza", 1038.52, 168
"Frambuesa", 2081.91, 88
"Mandarina", 26.49, 1130
"Ajo", 909.76, 113
"Pomelo", 48.23, 990
"Durazno", 260.75, 760
"Coliflor", 31.53, 495
"Papa", 9.50, 1090
"Pepino", 32.01, 405
"Banana", 65.77, 880
"Ajo", 930.84, 87
"Melon", 103.25, 424
"Zanahoria", 31.98, 570
"Zuccini", 67.96, 678
"TomCherry", 538.41, 202
"Frambuesa", 2069.51, 96
"Frutilla", 277.21, 279
"Repollo", 7.31, 812
"Choclo", 52.96, 345
"Lima", 1070.24, 234
"Lima", 1394.30, 160
"Higo", 2483.53, 92
"Morron", 2980.58, 642
"Frambuesa", 2097.66, 108
"Frutilla", 290.90, 312
"Palta", 1109.75, 368
"Coliflor", 38.63, 430
"Rabanito", 249.41, 294
"Cebolla", 59.07, 672
"Batata", 20.34, 950
"Cereza", 1007.20, 222
"Pepino", 34.36, 540
"Choclo", 68.37, 324
"Coliflor", 31.16, 490
"Alcachofa", 129.07, 270
"Uva", 735.42, 312
"Ajo", 886.48, 96
"Limon", 295.68, 588
"Frutilla", 292.76, 240
"Zanahoria", 24.41, 498
"Mandarina", 22.66, 890
"Alcachofa", 147.73, 279
"Calabaza", 16.22, 648
"Cereza", 1030.41, 236
"Naranja", 13.50, 1030
"Batata", 17.51, 1190
"Rabanito", 231.83, 273
"Mandarina", 9.62, 820
"Manzana", 121.43, 1130
"Champignon", 3513.00, 106
"Papa", 13.76, 920
"Durazno", 182.30, 672
"Ciruela", 966.03, 873
"Durazno", 271.19, 936
"Apio", 65.15, 306
"Zuccini", 81.66, 618
"Pomelo", 43.22, 882
"Calabaza", 21.72, 848
"Pera", 144.13, 830
"Kinoto", 32.47, 216
"Mandarina", 14.69, 1100
"Pera", 155.72, 930
"Palta", 483.45, 420
"Banana", 72.21, 850
"Pera", 151.80, 850
"Palta", 503.98, 550
"Calabaza", 21.27, 960
"Lima", 1225.78, 190
"Champignon", 3771.92, 107
"Choclo", 48.14, 276
"Coliflor", 35.35, 530
"Esparrago", 582.53, 228
"Pera", 146.83, 870
"Ciruela", 916.11, 954
"Papa", 20.75, 1050
"Durazno", 167.44, 640
"Limon", 298.62, 672
"Uva", 683.93, 282
"TomCherry", 548.47, 240
"Lima", 1051.80, 224
"Repollo", 4.77, 672
"Zuccini", 76.16, 684
"Frutilla", 293.79, 285
"Rabanito", 211.29, 285
"Lima", 1236.47, 228
"Kinoto", 42.43, 240
"Papa", 14.31, 1090
"Cereza", 1088.16, 220
"Coliflor", 22.49, 545
"Esparrago", 666.30, 180
"Calabaza", 16.90, 832
"Choclo", 53.79, 351
"Acelga", 23.45, 1035
"Mandarina", 17.07, 860
"Palta", 499.96, 515
"Apio", 46.18, 345
"Apio", 72.30, 288
"Durazno", 143.99, 656
"Mandarina", 18.07, 870
"Lima", 1060.22, 182
"Mandarina", 18.95, 960
"Ajo", 909.83, 84
"Frutilla", 286.93, 303
"Apio", 49.63, 321
"Coliflor", 22.69, 590
"Cereza", 996.64, 220
"Papa", 16.78, 1130
"Rabanito", 233.65, 357
"Cereza", 1046.86, 174
"TomCherry", 549.00, 228
"Lima", 1090.96, 198
"Mandarina", 13.90, 1150
"Kiwi", 442.27, 388
"Champignon", 3635.37, 90
"Champignon", 3576.57, 92
"Manzana", 149.38, 1010
"Palta", 484.19, 580
"Lima", 1075.68, 222
"Sandia", 57.83, 837
"Acelga", 18.89, 981
"Kiwi", 417.30, 388
"Berenjena", 53.71, 486
"Mandarina", 23.06, 1140
"Zuccini", 77.52, 582
"Naranja", 18.18, 840
"Durazno", 139.72, 776
"Lechuga", 43.10, 909
"Uva", 718.56, 312
"Calabaza", 22.13, 792
"Kinoto", 37.28, 206
"Champignon", 3612.06, 110
"Esparrago", 582.58, 182
"TomCherry", 582.55, 164
"Kinoto", 35.10, 182
"Sandia", 68.19, 1026
"Uva", 678.68, 306
"Pomelo", 43.91, 1026
"Pomelo", 46.03, 999
"Mandarina", 23.17, 890
"Lima", 1021.20, 192
"Apio", 66.84, 357
"Cebolla", 62.58, 936
"Zanahoria", 29.73, 552
"TomCherry", 512.15, 216
"Uva", 716.52, 279
"Acelga", 20.78, 756
"Caqui", 782.39, 99
"Pera", 162.90, 820
"Rabanito", 222.57, 300
"Brocoli", 359.68, 460
"Caqui", 837.12, 118
"Batata", 27.63, 840
"Pepino", 35.84, 460
"Limon", 333.15, 721
"Durazno", 141.25, 832
"Durazno", 272.83, 920
"Pepino", 36.71, 475
"Sandia", 37.61, 873
"Caqui", 768.53, 83
"Lechuga", 43.10, 981
"Cereza", 996.27, 210
"Brocoli", 364.20, 320
"Pera", 154.49, 1170
"Naranja", 19.80, 1180
"Brocoli", 367.05, 412
"Limon", 327.04, 651
"Kinoto", 32.77, 198
"Brocoli", 358.23, 356
"Calabaza", 27.25, 880
"Zuccini", 82.77, 540
"Higo", 2503.74, 82
"Durazno", 173.10, 832
"Palta", 460.55, 495
"Morron", 2803.48, 618
"Apio", 55.12, 285
"Naranja", 7.42, 1160
"Zanahoria", 28.67, 594
"Zanahoria", 37.87, 528
"Naranja", 15.36, 1030
"Kinoto", 33.78, 228
"Uva", 731.71, 297
"Batata", 21.27, 980
"Zanahoria", 30.62, 492
"TomCherry", 614.66, 168
"Naranja", 6.23, 1140
"Melon", 113.69, 420
"Manzana", 138.94, 1160
"Pera", 161.42, 990
"Berenjena", 52.83, 642
"Rabanito", 228.86, 276
"Brocoli", 366.24, 384
"Lima", 1215.11, 186
"TomCherry", 526.68, 174
"Champignon", 3519.66, 117
"Frutilla", 317.46, 264
"Caqui", 822.29, 90
"Brocoli", 387.08, 332
"Manzana", 129.42, 940
"Cereza", 1004.65, 166
"Cereza", 1090.45, 168
"Caqui", 860.94, 88
"Apio", 44.12, 270
"Zuccini", 77.26, 690
"Kiwi", 421.00, 420
"Mandarina", 18.80, 1200
"Higo", 2485.03, 82
"Coliflor", 30.01, 440
"Champignon", 3588.50, 100
"Kiwi", 442.98, 448
"Zuccini", 109.04, 540
"Cebolla", 58.86, 712
"Higo", 2562.71, 108
"Batata", 20.05, 1130
"Coliflor", 25.70, 440
"Kinoto", 28.32, 176
"Coliflor", 39.79, 600
"Frambuesa", 2032.91, 99
"Zanahoria", 37.39, 498
"Pepino", 40.77, 405
"Melon", 105.30, 400
"Palta", 463.58, 500
"Brocoli", 388.13, 432
"Frutilla", 293.10, 243
"Choclo", 55.31, 288
"Pomelo", 44.09, 810
"Alcachofa", 155.93, 306
"Manzana", 123.23, 870
"Uva", 686.75, 255
"Batata", 26.00, 910
"Brocoli", 344.38, 404
"Apio", 61.32, 327
"Pomelo", 51.14, 1035
"Coliflor", 36.66, 400
"Frutilla", 295.56, 258
"Durazno", 134.25, 816
"Brocoli", 350.48, 372
"Limon", 343.62, 560
"Batata", 20.34, 840
"Tomate", 737.87, 801
"Rabanito", 229.10, 324
"Lechuga", 37.04, 1026
"Kiwi", 457.32, 428
"Mandarina", 26.20, 970
"Champignon", 3446.21, 87
"Frutilla", 290.18, 246
"Brocoli", 366.30, 340
"Ajo", 877.21, 81
"Ciruela", 960.53, 828
"Limon", 310.40, 651
"Pera", 164.54, 810
"Apio", 45.14, 360
"Pera", 144.97, 1020
"Papa", 19.47, 1050
"Esparrago", 557.60, 224
"Pera", 146.61, 1160
"Lima", 1360.29, 166
"Caqui", 850.10, 113
"Rabanito", 203.12, 246
"Naranja", 12.28, 1110
"Melon", 97.64, 444
"Morron", 2871.51, 666
"Pomelo", 28.49, 882
"Naranja", 15.11, 930
"Zuccini", 94.92, 558
"Choclo", 40.92, 300
"Uva", 650.57, 297
"Alcachofa", 135.73, 333
"Lima", 1043.05, 204
"Naranja", 12.93, 910
"Durazno", 312.27, 776
"Lima", 1042.84, 240
"Naranja", 20.15, 1040
"Tomate", 782.82, 891
"Ciruela", 972.35, 747
"Naranja", 12.69, 1080
"Naranja", 15.13, 820
"Caqui", 824.09, 88
"Zuccini", 76.02, 672
"Durazno", 165.79, 960
"Apio", 58.59, 324
"Rabanito", 229.70, 315
"Frambuesa", 2026.54, 95
"Berenjena", 54.39, 684
"Palta", 455.98, 400
"Berenjena", 45.36, 660
"TomCherry", 574.19, 172
"Berenjena", 52.35, 636
"Durazno", 286.39, 864
"Kiwi", 452.84, 468
"Durazno", 137.68, 752
"Palta", 1167.07, 380
"Berenjena", 50.63, 708
"Cebolla", 61.90, 856
"Kinoto", 41.66, 224
"Pepino", 24.97, 400
"Berenjena", 57.10, 636
"Cebolla", 75.68, 792
"Papa", 14.27, 1150
"Palta", 1102.20, 360
"Naranja", 10.04, 970
"Lima", 1346.71, 220
"Alcachofa", 165.63, 348
"Mandarina", 21.54, 1080
"Pepino", 48.83, 410
"Berenjena", 65.50, 696
"Pepino", 36.85, 590
"Caqui", 849.40, 97
"Durazno", 151.56, 912
"Zuccini", 80.74, 678
"Calabaza", 21.01, 680
"Lima", 1223.01, 230
"Ajo", 888.09, 118
"Durazno", 161.91, 760
"Choclo", 58.13, 315
"Morron", 2977.20, 564
"Higo", 2537.85, 89
"Limon", 330.28, 735
"Batata", 16.28, 1000
"Kinoto", 39.31, 210
"Papa", 16.23, 1000
"Frambuesa", 2144.60, 116
"Pepino", 21.83, 535
"Naranja", 16.66, 1050
"Lechuga", 47.79, 738
"Sandia", 66.36, 963
"Lima", 1239.58, 194
"Kiwi", 434.38, 436
"Pera", 148.37, 930
"Pomelo", 43.62, 900
"Alcachofa", 150.31, 279
"Uva", 673.10, 264
"Mandarina", 18.41, 850
"Durazno", 136.45, 928
"Lima", 1063.80, 224
"Mandarina", 11.62, 870
"Apio", 69.80, 336
"Calabaza", 20.03, 792
"Lima", 1247.26, 208
"Berenjena", 66.62, 492
"Berenjena", 56.30, 498
"Choclo", 62.19, 294
"Apio", 53.54, 336
"Acelga", 25.61, 972
"Ajo", 939.63, 94
"Pera", 142.06, 1010
"Zanahoria", 35.51, 486
"Durazno", 285.88, 816
"Brocoli", 374.78, 320
"Acelga", 19.86, 972
"Ciruela", 963.40, 756
"Lima", 1191.67, 182
"Batata", 18.64, 890
"Caqui", 807.64, 111
"Durazno", 158.94, 864
"Frambuesa", 2062.65, 84
"Ciruela", 993.18, 738
"Durazno", 180.63, 760
"Naranja", 11.44, 940
"Champignon", 3586.46, 112
"Ciruela", 954.04, 981
"Tomate", 749.05, 1008
"Durazno", 248.37, 808
"Alcachofa", 132.55, 312
"Naranja", 10.59, 1180
"Palta", 512.83, 540
"Naranja", 7.15, 1060
"Zanahoria", 31.34, 564
"Lima", 1390.06, 198
"Batata", 24.49, 1150
"Mandarina", 11.44, 830
"Caqui", 814.84, 108
"Choclo", 65.18, 291
"Ciruela", 926.86, 846
"Limon", 313.80, 735
"TomCherry", 559.55, 172
